2,2,100,1,GDOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
7800,-713389.961,-4045517.897,4862960.846,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.87267328,-1.745342678,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713389.961,-4045517.897,4862960.846,-6.0229,6.5625,4.5451,0,0,0,0.87267328,-1.745342678,178,2.295
7900,-713390.5633,-4045517.24,4862961.301,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872673391,-1.74534285,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713390.5633,-4045517.24,4862961.301,-6.0229,6.5625,4.5451,0,0,0,0.872673391,-1.74534285,178,2.295
8000,-713391.1656,-4045516.584,4862961.755,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872673502,-1.745343022,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713391.1656,-4045516.584,4862961.755,-6.0229,6.5625,4.5451,0,0,0,0.872673502,-1.745343022,178,2.295
8100,-713391.7679,-4045515.928,4862962.21,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872673613,-1.745343195,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713391.7679,-4045515.928,4862962.21,-6.0229,6.5625,4.5451,0,0,0,0.872673613,-1.745343195,178,2.295
8200,-713392.3702,-4045515.272,4862962.664,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872673724,-1.745343367,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713392.3702,-4045515.272,4862962.664,-6.0229,6.5625,4.5451,0,0,0,0.872673724,-1.745343367,178,2.295
8300,-713392.9725,-4045514.615,4862963.119,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872673835,-1.745343539,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713392.9725,-4045514.615,4862963.119,-6.0229,6.5625,4.5451,0,0,0,0.872673835,-1.745343539,178,2.295
8400,-713393.5748,-4045513.959,4862963.573,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872673946,-1.745343711,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713393.5748,-4045513.959,4862963.573,-6.0229,6.5625,4.5451,0,0,0,0.872673946,-1.745343711,178,2.295
8500,-713394.177,-4045513.303,4862964.028,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872674057,-1.745343883,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713394.177,-4045513.303,4862964.028,-6.0229,6.5625,4.5451,0,0,0,0.872674057,-1.745343883,178,2.295
8600,-713394.7793,-4045512.647,4862964.482,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872674168,-1.745344055,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713394.7793,-4045512.647,4862964.482,-6.0229,6.5625,4.5451,0,0,0,0.872674168,-1.745344055,178,2.295
8700,-713395.3816,-4045511.99,4862964.937,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872674279,-1.745344227,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713395.3816,-4045511.99,4862964.937,-6.0229,6.5625,4.5451,0,0,0,0.872674279,-1.745344227,178,2.295
8800,-713395.9839,-4045511.334,4862965.391,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.87267439,-1.7453444,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713395.9839,-4045511.334,4862965.391,-6.0229,6.5625,4.5451,0,0,0,0.87267439,-1.7453444,178,2.295
8900,-713396.5862,-4045510.678,4862965.846,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872674501,-1.745344572,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713396.5862,-4045510.678,4862965.846,-6.0229,6.5625,4.5451,0,0,0,0.872674501,-1.745344572,178,2.295
9000,-713397.1885,-4045510.022,4862966.3,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872674612,-1.745344744,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713397.1885,-4045510.022,4862966.3,-6.0229,6.5625,4.5451,0,0,0,0.872674612,-1.745344744,178,2.295
9100,-713397.7908,-4045509.365,4862966.755,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872674723,-1.745344916,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713397.7908,-4045509.365,4862966.755,-6.0229,6.5625,4.5451,0,0,0,0.872674723,-1.745344916,178,2.295
9200,-713398.3931,-4045508.709,4862967.209,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872674834,-1.745345088,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713398.3931,-4045508.709,4862967.209,-6.0229,6.5625,4.5451,0,0,0,0.872674834,-1.745345088,178,2.295
9300,-713398.9954,-4045508.053,4862967.664,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872674944,-1.74534526,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713398.9954,-4045508.053,4862967.664,-6.0229,6.5625,4.5451,0,0,0,0.872674944,-1.74534526,178,2.295
9400,-713399.5977,-4045507.397,4862968.118,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872675055,-1.745345432,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713399.5977,-4045507.397,4862968.118,-6.0229,6.5625,4.5451,0,0,0,0.872675055,-1.745345432,178,2.295
9500,-713400.2,-4045506.74,4862968.573,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872675166,-1.745345604,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713400.2,-4045506.74,4862968.573,-6.0229,6.5625,4.5451,0,0,0,0.872675166,-1.745345604,178,2.295
9600,-713400.8023,-4045506.084,4862969.027,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872675277,-1.745345777,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713400.8023,-4045506.084,4862969.027,-6.0229,6.5625,4.5451,0,0,0,0.872675277,-1.745345777,178,2.295
9700,-713401.4046,-4045505.428,4862969.482,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872675388,-1.745345949,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713401.4046,-4045505.428,4862969.482,-6.0229,6.5625,4.5451,0,0,0,0.872675388,-1.745345949,178,2.295
9800,-713402.0068,-4045504.772,4862969.936,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872675499,-1.745346121,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713402.0068,-4045504.772,4862969.936,-6.0229,6.5625,4.5451,0,0,0,0.872675499,-1.745346121,178,2.295
9900,-713402.6091,-4045504.115,4862970.391,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.87267561,-1.745346293,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713402.6091,-4045504.115,4862970.391,-6.0229,6.5625,4.5451,0,0,0,0.87267561,-1.745346293,178,2.295
10000,-713403.2114,-4045503.459,4862970.845,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872675721,-1.745346465,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713403.2114,-4045503.459,4862970.845,-6.0229,6.5625,4.5451,0,0,0,0.872675721,-1.745346465,178,2.295
10100,-713403.8137,-4045502.803,4862971.3,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872675832,-1.745346637,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713403.8137,-4045502.803,4862971.3,-6.0229,6.5625,4.5451,0,0,0,0.872675832,-1.745346637,178,2.295
10200,-713404.416,-4045502.147,4862971.754,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872675943,-1.745346809,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713404.416,-4045502.147,4862971.754,-6.0229,6.5625,4.5451,0,0,0,0.872675943,-1.745346809,178,2.294
10300,-713405.0183,-4045501.49,4862972.209,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872676054,-1.745346982,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713405.0183,-4045501.49,4862972.209,-6.0229,6.5625,4.5451,0,0,0,0.872676054,-1.745346982,178,2.294
10400,-713405.6206,-4045500.834,4862972.663,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872676165,-1.745347154,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713405.6206,-4045500.834,4862972.663,-6.0229,6.5625,4.5451,0,0,0,0.872676165,-1.745347154,178,2.294
10500,-713406.2229,-4045500.178,4862973.118,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872676276,-1.745347326,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713406.2229,-4045500.178,4862973.118,-6.0229,6.5625,4.5451,0,0,0,0.872676276,-1.745347326,178,2.294
10600,-713406.8252,-4045499.522,4862973.572,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872676387,-1.745347498,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713406.8252,-4045499.522,4862973.572,-6.0229,6.5625,4.5451,0,0,0,0.872676387,-1.745347498,178,2.294
10700,-713407.4275,-4045498.865,4862974.027,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872676498,-1.74534767,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713407.4275,-4045498.865,4862974.027,-6.0229,6.5625,4.5451,0,0,0,0.872676498,-1.74534767,178,2.294
10800,-713408.0298,-4045498.209,4862974.481,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872676609,-1.745347842,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713408.0298,-4045498.209,4862974.481,-6.0229,6.5625,4.5451,0,0,0,0.872676609,-1.745347842,178,2.294
10900,-713408.632,-4045497.553,4862974.936,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.87267672,-1.745348014,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713408.632,-4045497.553,4862974.936,-6.0229,6.5625,4.5451,0,0,0,0.87267672,-1.745348014,178,2.294
11000,-713409.2343,-4045496.897,4862975.39,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872676831,-1.745348186,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713409.2343,-4045496.897,4862975.39,-6.0229,6.5625,4.5451,0,0,0,0.872676831,-1.745348186,178,2.294
11100,-713409.8366,-4045496.24,4862975.845,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872676942,-1.745348359,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713409.8366,-4045496.24,4862975.845,-6.0229,6.5625,4.5451,0,0,0,0.872676942,-1.745348359,178,2.294
11200,-713410.4389,-4045495.584,4862976.299,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872677053,-1.745348531,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713410.4389,-4045495.584,4862976.299,-6.0229,6.5625,4.5451,0,0,0,0.872677053,-1.745348531,178,2.294
11300,-713411.0412,-4045494.928,4862976.754,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872677163,-1.745348703,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713411.0412,-4045494.928,4862976.754,-6.0229,6.5625,4.5451,0,0,0,0.872677163,-1.745348703,178,2.294
11400,-713411.6435,-4045494.272,4862977.208,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872677274,-1.745348875,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713411.6435,-4045494.272,4862977.208,-6.0229,6.5625,4.5451,0,0,0,0.872677274,-1.745348875,178,2.294
11500,-713412.2458,-4045493.615,4862977.663,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872677385,-1.745349047,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713412.2458,-4045493.615,4862977.663,-6.0229,6.5625,4.5451,0,0,0,0.872677385,-1.745349047,178,2.294
11600,-713412.8481,-4045492.959,4862978.118,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872677496,-1.745349219,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713412.8481,-4045492.959,4862978.118,-6.0229,6.5625,4.5451,0,0,0,0.872677496,-1.745349219,178,2.294
11700,-713413.4504,-4045492.303,4862978.572,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872677607,-1.745349391,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713413.4504,-4045492.303,4862978.572,-6.0229,6.5625,4.5451,0,0,0,0.872677607,-1.745349391,178,2.294
11800,-713414.0527,-4045491.647,4862979.027,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872677718,-1.745349564,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713414.0527,-4045491.647,4862979.027,-6.0229,6.5625,4.5451,0,0,0,0.872677718,-1.745349564,178,2.294
11900,-713414.6549,-4045490.99,4862979.481,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872677829,-1.745349736,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713414.6549,-4045490.99,4862979.481,-6.0229,6.5625,4.5451,0,0,0,0.872677829,-1.745349736,178,2.294
12000,-713415.2572,-4045490.334,4862979.936,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.87267794,-1.745349908,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713415.2572,-4045490.334,4862979.936,-6.0229,6.5625,4.5451,0,0,0,0.87267794,-1.745349908,178,2.294
12100,-713415.8595,-4045489.678,4862980.39,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872678051,-1.74535008,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713415.8595,-4045489.678,4862980.39,-6.0229,6.5625,4.5451,0,0,0,0.872678051,-1.74535008,178,2.294
12200,-713416.4618,-4045489.022,4862980.845,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872678162,-1.745350252,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713416.4618,-4045489.022,4862980.845,-6.0229,6.5625,4.5451,0,0,0,0.872678162,-1.745350252,178,2.294
12300,-713417.0641,-4045488.365,4862981.299,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872678273,-1.745350424,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713417.0641,-4045488.365,4862981.299,-6.0229,6.5625,4.5451,0,0,0,0.872678273,-1.745350424,178,2.294
12400,-713417.6664,-4045487.709,4862981.754,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872678384,-1.745350596,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713417.6664,-4045487.709,4862981.754,-6.0229,6.5625,4.5451,0,0,0,0.872678384,-1.745350596,178,2.294
12500,-713418.2687,-4045487.053,4862982.208,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872678495,-1.745350768,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713418.2687,-4045487.053,4862982.208,-6.0229,6.5625,4.5451,0,0,0,0.872678495,-1.745350768,178,2.294
12600,-713418.871,-4045486.397,4862982.663,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872678606,-1.745350941,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713418.871,-4045486.397,4862982.663,-6.0229,6.5625,4.5451,0,0,0,0.872678606,-1.745350941,178,2.294
12700,-713419.4732,-4045485.74,4862983.117,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872678717,-1.745351113,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713419.4732,-4045485.74,4862983.117,-6.0229,6.5625,4.5451,0,0,0,0.872678717,-1.745351113,178,2.294
12800,-713420.0755,-4045485.084,4862983.572,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872678828,-1.745351285,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713420.0755,-4045485.084,4862983.572,-6.0229,6.5625,4.5451,0,0,0,0.872678828,-1.745351285,178,2.294
12900,-713420.6778,-4045484.428,4862984.026,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872678939,-1.745351457,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713420.6778,-4045484.428,4862984.026,-6.0229,6.5625,4.5451,0,0,0,0.872678939,-1.745351457,178,2.294
13000,-713421.2801,-4045483.772,4862984.481,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.87267905,-1.745351629,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713421.2801,-4045483.772,4862984.481,-6.0229,6.5625,4.5451,0,0,0,0.87267905,-1.745351629,178,2.294
13100,-713421.8824,-4045483.115,4862984.935,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872679161,-1.745351801,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713421.8824,-4045483.115,4862984.935,-6.0229,6.5625,4.5451,0,0,0,0.872679161,-1.745351801,178,2.294
13200,-713422.4847,-4045482.459,4862985.39,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872679272,-1.745351973,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713422.4847,-4045482.459,4862985.39,-6.0229,6.5625,4.5451,0,0,0,0.872679272,-1.745351973,178,2.294
13300,-713423.087,-4045481.803,4862985.844,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872679383,-1.745352146,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713423.087,-4045481.803,4862985.844,-6.0229,6.5625,4.5451,0,0,0,0.872679383,-1.745352146,178,2.294
13400,-713423.6893,-4045481.147,4862986.299,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872679493,-1.745352318,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713423.6893,-4045481.147,4862986.299,-6.0229,6.5625,4.5451,0,0,0,0.872679493,-1.745352318,178,2.294
13500,-713424.2915,-4045480.49,4862986.753,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872679604,-1.74535249,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713424.2915,-4045480.49,4862986.753,-6.0229,6.5625,4.5451,0,0,0,0.872679604,-1.74535249,178,2.294
13600,-713424.8938,-4045479.834,4862987.208,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872679715,-1.745352662,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713424.8938,-4045479.834,4862987.208,-6.0229,6.5625,4.5451,0,0,0,0.872679715,-1.745352662,178,2.294
13700,-713425.4961,-4045479.178,4862987.662,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872679826,-1.745352834,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713425.4961,-4045479.178,4862987.662,-6.0229,6.5625,4.5451,0,0,0,0.872679826,-1.745352834,178,2.294
13800,-713426.0984,-4045478.522,4862988.117,-6.0229,6.5625,4.5451,0,0,0,0,0,0,0.872679937,-1.745353006,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713426.0984,-4045478.522,4862988.117,-6.0229,6.5625,4.5451,0,0,0,0.872679937,-1.745353006,178,2.294
13900,-713426.7007,-4045477.865,4862988.571,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.872680048,-1.745353178,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713426.7007,-4045477.865,4862988.571,-6.0229,6.5626,4.5451,0,0,0,0.872680048,-1.745353178,178,2.294
14000,-713427.303,-4045477.209,4862989.026,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.872680159,-1.74535335,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713427.303,-4045477.209,4862989.026,-6.0229,6.5626,4.5451,0,0,0,0.872680159,-1.74535335,178,2.294
14100,-713427.9053,-4045476.553,4862989.48,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.87268027,-1.745353523,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713427.9053,-4045476.553,4862989.48,-6.0229,6.5626,4.5451,0,0,0,0.87268027,-1.745353523,178,2.294
14200,-713428.5076,-4045475.897,4862989.935,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.872680381,-1.745353695,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713428.5076,-4045475.897,4862989.935,-6.0229,6.5626,4.5451,0,0,0,0.872680381,-1.745353695,178,2.294
14300,-713429.1098,-4045475.24,4862990.389,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.872680492,-1.745353867,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713429.1098,-4045475.24,4862990.389,-6.0229,6.5626,4.5451,0,0,0,0.872680492,-1.745353867,178,2.294
14400,-713429.7121,-4045474.584,4862990.844,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.872680603,-1.745354039,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713429.7121,-4045474.584,4862990.844,-6.0229,6.5626,4.5451,0,0,0,0.872680603,-1.745354039,178,2.294
14500,-713430.3144,-4045473.928,4862991.298,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.872680714,-1.745354211,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713430.3144,-4045473.928,4862991.298,-6.0229,6.5626,4.5451,0,0,0,0.872680714,-1.745354211,178,2.294
14600,-713430.9167,-4045473.272,4862991.753,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.872680825,-1.745354383,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713430.9167,-4045473.272,4862991.753,-6.0229,6.5626,4.5451,0,0,0,0.872680825,-1.745354383,178,2.294
14700,-713431.519,-4045472.615,4862992.207,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.872680936,-1.745354555,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713431.519,-4045472.615,4862992.207,-6.0229,6.5626,4.5451,0,0,0,0.872680936,-1.745354555,178,2.294
14800,-713432.1213,-4045471.959,4862992.662,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.872681047,-1.745354728,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713432.1213,-4045471.959,4862992.662,-6.0229,6.5626,4.5451,0,0,0,0.872681047,-1.745354728,178,2.294
14900,-713432.7235,-4045471.303,4862993.116,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.872681158,-1.7453549,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713432.7235,-4045471.303,4862993.116,-6.0229,6.5626,4.5451,0,0,0,0.872681158,-1.7453549,178,2.294
15000,-713433.3258,-4045470.647,4862993.571,-6.0229,6.5626,4.5451,0,0,0,0,0,0,0.872681269,-1.745355072,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713433.3258,-4045470.647,4862993.571,-6.0229,6.5626,4.5451,0,0,0,0.872681269,-1.745355072,178,2.294
15100,-713433.9281,-4045469.99,4862994.025,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.87268138,-1.745355244,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713433.9281,-4045469.99,4862994.025,-6.0228,6.5626,4.5451,0,0,0,0.87268138,-1.745355244,178,2.294
15200,-713434.5304,-4045469.334,4862994.48,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872681491,-1.745355416,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713434.5304,-4045469.334,4862994.48,-6.0228,6.5626,4.5451,0,0,0,0.872681491,-1.745355416,178,2.294
15300,-713435.1327,-4045468.678,4862994.934,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872681602,-1.745355588,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713435.1327,-4045468.678,4862994.934,-6.0228,6.5626,4.5451,0,0,0,0.872681602,-1.745355588,178,2.294
15400,-713435.735,-4045468.022,4862995.389,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872681712,-1.74535576,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713435.735,-4045468.022,4862995.389,-6.0228,6.5626,4.5451,0,0,0,0.872681712,-1.74535576,178,2.294
15500,-713436.3373,-4045467.365,4862995.843,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872681823,-1.745355932,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713436.3373,-4045467.365,4862995.843,-6.0228,6.5626,4.5451,0,0,0,0.872681823,-1.745355932,178,2.294
15600,-713436.9395,-4045466.709,4862996.298,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872681934,-1.745356105,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713436.9395,-4045466.709,4862996.298,-6.0228,6.5626,4.5451,0,0,0,0.872681934,-1.745356105,178,2.294
15700,-713437.5418,-4045466.053,4862996.752,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872682045,-1.745356277,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713437.5418,-4045466.053,4862996.752,-6.0228,6.5626,4.5451,0,0,0,0.872682045,-1.745356277,178,2.294
15800,-713438.1441,-4045465.396,4862997.207,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872682156,-1.745356449,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713438.1441,-4045465.396,4862997.207,-6.0228,6.5626,4.5451,0,0,0,0.872682156,-1.745356449,178,2.294
15900,-713438.7464,-4045464.74,4862997.662,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872682267,-1.745356621,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713438.7464,-4045464.74,4862997.662,-6.0228,6.5626,4.5451,0,0,0,0.872682267,-1.745356621,178,2.294
16000,-713439.3487,-4045464.084,4862998.116,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872682378,-1.745356793,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713439.3487,-4045464.084,4862998.116,-6.0228,6.5626,4.5451,0,0,0,0.872682378,-1.745356793,178,2.294
16100,-713439.951,-4045463.428,4862998.571,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872682489,-1.745356965,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713439.951,-4045463.428,4862998.571,-6.0228,6.5626,4.5451,0,0,0,0.872682489,-1.745356965,178,2.294
16200,-713440.5532,-4045462.771,4862999.025,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.8726826,-1.745357137,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713440.5532,-4045462.771,4862999.025,-6.0228,6.5626,4.5451,0,0,0,0.8726826,-1.745357137,178,2.293
16300,-713441.1555,-4045462.115,4862999.48,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872682711,-1.74535731,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713441.1555,-4045462.115,4862999.48,-6.0228,6.5626,4.5451,0,0,0,0.872682711,-1.74535731,178,2.293
16400,-713441.7578,-4045461.459,4862999.934,-6.0228,6.5626,4.5451,0,0,0,0,0,0,0.872682822,-1.745357482,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-713441.7578,-4045461.459,4862999.934,-6.0228,6.5626,4.5451,0,0,0,0.872682822,-1.745357482,178,2.293
